estimated_stock_pct,quantity,temperature,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables,sales_velocity,stock_turnover
0.66,0.0,-0.7295779220779222,10.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.7849999999999999,0.0,-0.7295779220779222,15.99,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.1,0.0,-0.7295779220779222,1.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.75,3.0,-0.7295779220779222,11.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,44.76
0.8,1.0,-0.7295779220779222,3.99,4,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25,4.9875
0.04,7.0,-0.7295779220779222,13.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.0,2308.25
0.32,2.0,-0.7295779220779222,13.19,4,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.25,82.4375
0.42,0.0,-0.7295779220779222,19.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.275,3.0,-0.7295779220779222,9.99,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.909090909090908,108.98181818181817
0.29,0.0,-0.7295779220779222,20.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.22,2.0,-0.7295779220779222,8.99,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909090909092,81.72727272727273
0.7,8.0,-0.7295779220779222,1.49,4,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.428571428571429,17.02857142857143
0.17,7.0,-0.7295779220779222,16.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.17647058823529,699.5882352941176
0.7150000000000001,3.0,-0.7295779220779222,4.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.195804195804195,18.839160839160837
0.72,0.0,-0.7295779220779222,6.99,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.74,0.0,-0.7295779220779222,8.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.565,1.0,-0.7295779220779222,18.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7699115044247788,32.194690265486734
0.705,0.0,-0.7295779220779222,10.19,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.2,3.0,-0.7295779220779222,6.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,92.85
0.485,0.0,-0.7295779220779222,16.49,4,4,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.6233333333333334,0.0,-0.7295779220779222,9.49,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.275,0.0,-0.7295779220779222,3.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.76,0.0,-0.7295779220779222,8.19,4,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.505,3.0,-0.7295779220779222,10.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9405940594059405,62.31683168316832
0.3933333333333333,0.0,-0.7295779220779222,7.99,4,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.39,0.0,-0.7295779220779222,6.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.12,0.0,-0.7295779220779222,5.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.72,0.0,-0.7295779220779222,16.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.12,4.0,-0.7295779220779222,7.19,4,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336,239.66666666666669
0.48,0.0,-0.7295779220779222,1.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.68,4.0,-0.7295779220779222,17.19,4,4,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,101.11764705882354
0.615,0.0,-0.7295779220779222,5.19,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.46499999999999997,3.0,-0.7295779220779222,6.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.451612903225807,39.935483870967744
0.7649999999999999,0.0,-0.7295779220779222,8.99,4,4,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.81,0.0,-0.7295779220779222,11.49,4,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.52,0.0,-0.7295779220779222,19.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.42,0.0,-0.7295779220779222,7.49,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.02,0.0,-0.7295779220779222,15.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.91,7.0,-0.7295779220779222,20.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.692307692307692,157.61538461538458
0.85,1.0,-0.7295779220779222,11.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1764705882352942,14.105882352941178
0.36,0.0,-0.7295779220779222,12.19,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.47,0.0,-0.7295779220779222,6.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.52,4.0,-0.7295779220779222,3.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.692307692307692,26.846153846153847
0.75,0.0,-0.7295779220779222,15.19,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.3,0.0,-0.7295779220779222,10.99,4,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.38,1.0,-0.7295779220779222,7.99,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6315789473684212,21.026315789473685
0.71,4.0,-0.7295779220779222,9.49,4,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.633802816901409,53.46478873239437
0.5366666666666666,3.0,-0.7295779220779222,11.19,4,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.590062111801243,62.55279503105591
0.1,0.0,-0.7295779220779222,5.99,4,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.21,0.0,-0.7295779220779222,8.99,4,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.05,6.0,-0.7295779220779222,4.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.0,538.8
0.335,0.0,-0.7295779220779222,16.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.77,0.0,-0.7295779220779222,9.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.675,2.0,-0.7295779220779222,16.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.962962962962963,48.859259259259254
0.86,1.0,-0.7295779220779222,2.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1627906976744187,2.8953488372093026
0.3,0.0,-0.7295779220779222,8.49,4,4,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.35,1.0,-0.7295779220779222,6.19,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857,17.685714285714287
0.76,0.0,-0.7295779220779222,19.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.43,0.0,-0.7295779220779222,5.99,4,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.8300000000000001,0.0,-0.7295779220779222,10.19,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.81,0.0,-0.7295779220779222,2.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0.14,6.0,-0.7295779220779222,0.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.857142857142854,20.999999999999996
0.39,0.0,-0.7295779220779222,10.19,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.24333333333333332,0.0,-0.7295779220779222,7.49,4,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.76,0.0,-0.7295779220779222,16.19,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.81,0.0,-0.7295779220779222,20.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.42,6.0,-0.7295779220779222,7.19,4,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285714285714286,102.71428571428572
0.25,0.0,-0.7295779220779222,4.99,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.09,7.0,-0.7295779220779222,14.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.77777777777779,1103.6666666666667
0.37,0.0,-0.7295779220779222,4.99,4,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.25,1.0,-0.7295779220779222,0.19,4,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.76
0.16,0.0,-0.7295779220779222,3.99,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.94,0.0,-0.7295779220779222,4.49,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.84,2.0,-0.7295779220779222,0.19,4,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.380952380952381,0.4523809523809524
0.62,0.0,-0.7295779220779222,4.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.41,4.0,-0.7295779220779222,12.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.75609756097561,126.73170731707319
0.43,0.0,-0.7295779220779222,2.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.525,0.0,-0.7295779220779222,10.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.27,3.0,-0.7295779220779222,9.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.11111111111111,105.44444444444443
0.515,7.0,-0.7295779220779222,1.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.592233009708737,20.25242718446602
0.22999999999999998,1.0,-0.7295779220779222,7.99,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347826086956522,34.73913043478261
0.43,0.0,-0.7295779220779222,4.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.535,3.0,-0.7295779220779222,10.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.607476635514018,57.140186915887845
0.37,0.0,-0.7295779220779222,6.49,4,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.63,1.0,-0.7295779220779222,2.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5873015873015872,4.746031746031746
0.5,0.0,-0.7295779220779222,19.99,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.21,0.0,-0.7295779220779222,1.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0.04,0.0,-0.7295779220779222,9.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
0.78,0.0,-0.7295779220779222,8.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.08,0.0,-0.7295779220779222,13.99,4,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.645,6.0,-0.7295779220779222,4.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.30232558139535,46.41860465116279
0.02,0.0,-0.7295779220779222,2.19,4,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.87,0.0,-0.7295779220779222,23.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.78,0.0,-0.7295779220779222,2.49,4,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.54,0.0,-0.7295779220779222,1.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.58,0.0,-0.7295779220779222,9.99,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.72,0.0,-0.7295779220779222,1.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0.385,0.0,-0.7295779220779222,1.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.525,2.0,-0.7295779220779222,7.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8095238095238093,28.53333333333333
0.39,3.0,-0.7295779220779222,7.49,4,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692307692307692,57.61538461538461
0.125,0.0,-0.7295779220779222,18.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.42,4.0,-0.7295779220779222,14.99,4,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809523809524,142.76190476190476
0.08,0.0,-0.7295779220779222,15.99,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.79,0.0,-0.7295779220779222,7.49,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.76,7.0,-0.7295779220779222,8.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.210526315789474,82.80263157894737
0.67,0.0,-0.7295779220779222,18.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.98,0.0,-0.7295779220779222,0.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.56,0.0,-0.7295779220779222,15.99,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.275,3.0,-0.7295779220779222,8.19,4,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.909090909090908,89.34545454545454
0.49,1.0,-0.7295779220779222,1.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0408163265306123,2.4285714285714284
0.89,0.0,-0.7295779220779222,5.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.19,0.0,-0.7295779220779222,12.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.98,0.0,-0.7295779220779222,1.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0.52,0.0,-0.7295779220779222,0.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.83,0.0,-0.7295779220779222,0.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.44,0.0,-0.7295779220779222,5.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.48,1.0,-0.7295779220779222,18.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0833333333333335,39.5625
0.2,0.0,-0.7295779220779222,10.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.815,0.0,-0.7295779220779222,6.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.5,0.0,-0.7295779220779222,2.99,4,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.31,1.0,-0.7295779220779222,5.99,4,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129035,19.322580645161292
0.01,0.0,-0.7295779220779222,9.19,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.54,0.0,-0.7295779220779222,7.99,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.26,4.0,-0.7295779220779222,11.19,4,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.384615384615383,172.15384615384613
0.575,0.0,-0.7295779220779222,8.19,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.43000000000000005,0.0,-0.7295779220779222,2.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
0.24,0.0,-0.7295779220779222,11.49,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.29,4.0,-0.7295779220779222,8.49,4,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.793103448275863,117.10344827586208
0.69,4.0,-0.7295779220779222,8.19,4,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.797101449275363,47.47826086956522
0.66,1.0,-0.7295779220779222,10.49,4,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5151515151515151,15.893939393939393
0.97,0.0,-0.7295779220779222,8.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.24,0.0,-0.7295779220779222,3.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.59,9.0,-0.7295779220779222,4.99,4,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.254237288135593,76.11864406779662
0.93,3.0,-0.7295779220779222,14.99,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.225806451612903,48.354838709677416
0.01,4.0,-0.7295779220779222,8.99,4,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,3596.0
0.97,0.0,-0.7295779220779222,8.49,4,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.38,0.0,-0.7295779220779222,15.49,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.94,0.0,-0.7295779220779222,0.19,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.16,0.0,-0.2955821917808219,11.19,4,4,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.17,0.0,-0.2955821917808219,1.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0.63,0.0,-0.2955821917808219,14.19,4,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.72,3.0,-0.2955821917808219,20.19,4,4,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666666666667,84.12500000000001
0.4,3.0,-0.2955821917808219,8.19,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,61.425
0.69,2.0,-0.2955821917808219,12.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8985507246376816,36.20289855072464
0.56,0.0,-0.2955821917808219,12.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
0.62,0.0,-0.2955821917808219,10.99,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
0.78,2.0,-0.2955821917808219,1.99,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.564102564102564,5.102564102564102
0.63,0.0,-0.2955821917808219,13.49,4,4,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.58,0.0,-0.2955821917808219,16.19,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
0.02,0.0,-0.2955821917808219,16.99,4,4,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.49,0.0,-0.2955821917808219,4.99,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.52,0.0,-0.2955821917808219,20.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
0.5,0.0,-0.2955821917808219,8.99,4,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.11,5.0,-0.2955821917808219,11.99,4,4,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45454545454545,545.0
0.52,0.0,-0.2955821917808219,8.19,4,4,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.09,0.0,-0.2955821917808219,20.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
1.0,0.0,-0.2955821917808219,16.99,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
0.19,4.0,-0.2955821917808219,7.49,4,4,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05263157894737,157.68421052631578
0.485,0.0,-0.2955821917808219,0.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
0.7,0.0,-0.2955821917808219,16.19,4,4,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.3,0.0,-0.2955821917808219,8.19,4,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.6,1.0,-0.2955821917808219,18.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,30.816666666666666
0.65,0.0,-0.2955821917808219,9.49,4,4,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.7,0.0,-0.2955821917808219,3.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
0.02,0.0,-0.2955821917808219,9.99,4,4,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0.06,1.0,-0.2955821917808219,10.49,4,4,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.666666666666668,174.83333333333334
